Start Map	X	Y	End Map	DestX	DestY	Group	Friendly Name
ROUTE_36_RUINS_OF_ALPH_GATE	5	0	ROUTE_36	48	13	Ruins/Route 36 Gate	Ruins to Route 36 Gate Exit 2
ROUTE_36_RUINS_OF_ALPH_GATE	4	7	RUINS_OF_ALPH_OUTSIDE	7	5	Ruins/Route 36 Gate	Route 36 to Ruins Gate Exit
ROUTE_36_RUINS_OF_ALPH_GATE	5	7	RUINS_OF_ALPH_OUTSIDE	7	5	Ruins/Route 36 Gate	Route 36 to Ruins Gate Exit 2
ROUTE_36_NATIONAL_PARK_GATE	0	4	NATIONAL_PARK	33	18	National Park/Route 36 Gate	Route 36 to National Park Gate Exit
ROUTE_36_NATIONAL_PARK_GATE	0	5	NATIONAL_PARK	33	19	National Park/Route 36 Gate	Route 36 to National Park Gate Exit 2
ROUTE_36_NATIONAL_PARK_GATE	9	4	ROUTE_36	18	8	National Park/Route 36 Gate	National Park to Route 36 Gate Exit
ROUTE_36_NATIONAL_PARK_GATE	9	5	ROUTE_36	18	9	National Park/Route 36 Gate	National Park to Route 36 Gate Exit 2
GOLDENROD_GYM	2	17	GOLDENROD_CITY	24	7	Goldenrod Gym	GOLDENROD_GYM Exit
GOLDENROD_GYM	3	17	GOLDENROD_CITY	24	7	Goldenrod Gym	GOLDENROD_GYM Exit 2
GOLDENROD_BIKE_SHOP	2	7	GOLDENROD_CITY	29	29	Goldenrod Bike Shop	GOLDENROD_BIKE_SHOP Exit
GOLDENROD_BIKE_SHOP	3	7	GOLDENROD_CITY	29	29	Goldenrod Bike Shop	GOLDENROD_BIKE_SHOP Exit 2
GOLDENROD_HAPPINESS_RATER	2	7	GOLDENROD_CITY	31	21	Goldenrod Happiness House	Goldenrod Happiness House Exit
GOLDENROD_HAPPINESS_RATER	3	7	GOLDENROD_CITY	31	21	Goldenrod Happiness House	Goldenrod Happiness House Exit 2
BILLS_FAMILYS_HOUSE	2	7	GOLDENROD_CITY	5	25	Bills House	Bills House Exit
BILLS_FAMILYS_HOUSE	3	7	GOLDENROD_CITY	5	25	Bills House	Bills House Exit 2
GOLDENROD_MAGNET_TRAIN_STATION	8	17	GOLDENROD_CITY	9	13	Goldenrod Station	GOLDENROD_MAGNET_TRAIN_STATION Exit
GOLDENROD_MAGNET_TRAIN_STATION	9	17	GOLDENROD_CITY	9	13	Goldenrod Station	GOLDENROD_MAGNET_TRAIN_STATION Exit 2
GOLDENROD_MAGNET_TRAIN_STATION	6	5	SAFFRON_MAGNET_TRAIN_STATION	11	5	X	X
GOLDENROD_MAGNET_TRAIN_STATION	11	5	SAFFRON_MAGNET_TRAIN_STATION	6	5	X	X
GOLDENROD_FLOWER_SHOP	2	7	GOLDENROD_CITY	29	5	Flower Shop	GOLDENROD_FLOWER_SHOP Exit
GOLDENROD_FLOWER_SHOP	3	7	GOLDENROD_CITY	29	5	Flower Shop	GOLDENROD_FLOWER_SHOP Exit 2
GOLDENROD_PP_SPEECH_HOUSE	2	7	GOLDENROD_CITY	33	9	Goldenrod PP House	GOLDENROD_PP_SPEECH_HOUSE Exit
GOLDENROD_PP_SPEECH_HOUSE	3	7	GOLDENROD_CITY	33	9	Goldenrod PP House	GOLDENROD_PP_SPEECH_HOUSE Exit 2
GOLDENROD_NAME_RATER	2	7	GOLDENROD_CITY	15	7	Goldenrod Name Rater	GOLDENROD_NAME_RATER Exit
GOLDENROD_NAME_RATER	3	7	GOLDENROD_CITY	15	7	Goldenrod Name Rater	GOLDENROD_NAME_RATER Exit 2
GOLDENROD_DEPT_STORE_1F	7	7	GOLDENROD_CITY	24	27	Goldenrod Dept. Store	Goldenrod Dept. Store Exit
GOLDENROD_DEPT_STORE_1F	8	7	GOLDENROD_CITY	24	27	Goldenrod Dept. Store	Goldenrod Dept. Store Exit 2
GOLDENROD_DEPT_STORE_1F	15	0	GOLDENROD_DEPT_STORE_2F	15	0	Goldenrod Dept. Store	Goldenrod Dept. Store 1F Up 
GOLDENROD_DEPT_STORE_1F	2	0	GOLDENROD_DEPT_STORE_ELEVATOR	1	3	X	X
GOLDENROD_DEPT_STORE_2F	12	0	GOLDENROD_DEPT_STORE_3F	12	0	Goldenrod Dept. Store	Goldenrod Dept. Store 2F Up 
GOLDENROD_DEPT_STORE_2F	15	0	GOLDENROD_DEPT_STORE_1F	15	0	Goldenrod Dept. Store	Goldenrod Dept. Store 2F Down 
GOLDENROD_DEPT_STORE_2F	2	0	GOLDENROD_DEPT_STORE_ELEVATOR	1	3	X	X
GOLDENROD_DEPT_STORE_3F	12	0	GOLDENROD_DEPT_STORE_2F	12	0	Goldenrod Dept. Store	Goldenrod Dept. Store 3F Down 
GOLDENROD_DEPT_STORE_3F	15	0	GOLDENROD_DEPT_STORE_4F	15	0	Goldenrod Dept. Store	Goldenrod Dept. Store 3F Up 
GOLDENROD_DEPT_STORE_3F	2	0	GOLDENROD_DEPT_STORE_ELEVATOR	1	3	Goldenrod Dept. Store	Goldenrod Dept. Store 3F Up  2
GOLDENROD_DEPT_STORE_4F	12	0	GOLDENROD_DEPT_STORE_5F	12	0	Goldenrod Dept. Store	Goldenrod Dept. Store 4F Up 
GOLDENROD_DEPT_STORE_4F	15	0	GOLDENROD_DEPT_STORE_3F	15	0	Goldenrod Dept. Store	Goldenrod Dept. Store 4F Down 
GOLDENROD_DEPT_STORE_4F	2	0	GOLDENROD_DEPT_STORE_ELEVATOR	1	3	X	X
GOLDENROD_DEPT_STORE_5F	12	0	GOLDENROD_DEPT_STORE_4F	12	0	Goldenrod Dept. Store	Goldenrod Dept. Store 5F Down 
GOLDENROD_DEPT_STORE_5F	15	0	GOLDENROD_DEPT_STORE_6F	15	0	Goldenrod Dept. Store	Goldenrod Dept. Store 5F Up 
GOLDENROD_DEPT_STORE_5F	2	0	GOLDENROD_DEPT_STORE_ELEVATOR	1	3	X	X
GOLDENROD_DEPT_STORE_6F	15	0	GOLDENROD_DEPT_STORE_5F	15	0	Goldenrod Dept. Store	Goldenrod Dept. Store 6F Up 
GOLDENROD_DEPT_STORE_6F	2	0	GOLDENROD_DEPT_STORE_ELEVATOR	1	3	X	X
GOLDENROD_DEPT_STORE_6F	13	0	GOLDENROD_DEPT_STORE_ROOF	13	1	Goldenrod Dept. Store	Goldenrod Dept. Store 6F Down 
GOLDENROD_DEPT_STORE_ROOF	13	1	GOLDENROD_DEPT_STORE_6F	13	0	Goldenrod Dept. Store Roof	GOLDENROD_DEPT_STORE_ROOF Exit
GOLDENROD_GAME_CORNER	2	13	GOLDENROD_CITY	14	21	Goldenrod Game Corner	GOLDENROD_GAME_CORNER Exit
GOLDENROD_GAME_CORNER	3	13	GOLDENROD_CITY	14	21	Goldenrod Game Corner	GOLDENROD_GAME_CORNER Exit 2
GOLDENROD_POKECENTER_1F	3	7	GOLDENROD_CITY	15	27	Goldenrod Center	GOLDENROD_POKECENTER_1F Exit
GOLDENROD_POKECENTER_1F	4	7	GOLDENROD_CITY	15	27	Goldenrod Center	GOLDENROD_POKECENTER_1F Exit 2
GOLDENROD_POKECENTER_1F	0	6	POKECOM_CENTER_ADMIN_OFFICE_MOBILE	0	31	X	X
GOLDENROD_POKECENTER_1F	0	7	POKECENTER_2F	0	7	Goldenrod Center	Goldenrod Center Stairs
POKECOM_CENTER_ADMIN_OFFICE_MOBILE	0	31	GOLDENROD_POKECENTER_1F	0	6	X	X
POKECOM_CENTER_ADMIN_OFFICE_MOBILE	1	31	GOLDENROD_POKECENTER_1F	0	6	X	X
ILEX_FOREST_AZALEA_GATE	0	4	ILEX_FOREST	3	42	Azalea/Ilex Gate	Azalea to Ilex Gate Exit
ILEX_FOREST_AZALEA_GATE	0	5	ILEX_FOREST	3	43	Azalea/Ilex Gate	Azalea to Ilex Gate Exit 2
ILEX_FOREST_AZALEA_GATE	9	4	AZALEA_TOWN	2	10	Azalea/Ilex Gate	Ilex to Azalea Gate Exit
ILEX_FOREST_AZALEA_GATE	9	5	AZALEA_TOWN	2	11	Azalea/Ilex Gate	Ilex to Azalea Gate Exit 2
ROUTE_34_ILEX_FOREST_GATE	4	0	ROUTE_34	13	37	Ilex/Route 34 Gate	Ilex to Route 34 Gate Exit
ROUTE_34_ILEX_FOREST_GATE	5	0	ROUTE_34	14	37	Ilex/Route 34 Gate	Ilex to Route 34 Gate Exit 2
ROUTE_34_ILEX_FOREST_GATE	4	7	ILEX_FOREST	1	5	Ilex/Route 34 Gate	Route 34 to Ilex Gate Exit
ROUTE_34_ILEX_FOREST_GATE	5	7	ILEX_FOREST	1	5	Ilex/Route 34 Gate	Route 34 to Ilex Gate Exit 2
DAY_CARE	0	5	ROUTE_34	11	14	Daycare	Daycare to Route Exit
DAY_CARE	0	6	ROUTE_34	11	15	Daycare	Daycare to Route Exit 2
DAY_CARE	2	7	ROUTE_34	13	15	Daycare	Daycare to Pokemon 
DAY_CARE	3	7	ROUTE_34	13	15	Daycare	Daycare to Pokemon  2
VERMILION_FISHING_SPEECH_HOUSE	2	7	VERMILION_CITY	5	5	Vermilion Fishing House	VERMILION_FISHING_SPEECH_HOUSE Exit
VERMILION_FISHING_SPEECH_HOUSE	3	7	VERMILION_CITY	5	5	Vermilion Fishing House	VERMILION_FISHING_SPEECH_HOUSE Exit 2
VERMILION_POKECENTER_1F	3	7	VERMILION_CITY	9	5	Vermilion Center	VERMILION_POKECENTER_1F Exit
VERMILION_POKECENTER_1F	4	7	VERMILION_CITY	9	5	Vermilion Center	VERMILION_POKECENTER_1F Exit 2
VERMILION_POKECENTER_1F	0	7	POKECENTER_2F	0	7	Vermilion Center	VERMILION_POKECENTER_1F Exit 2 2
VERMILION_POKECENTER_2F_BETA	0	7	VERMILION_POKECENTER_1F	0	7	X	X
POKEMON_FAN_CLUB	2	7	VERMILION_CITY	7	13	Fan Club	POKEMON_FAN_CLUB Exit
POKEMON_FAN_CLUB	3	7	VERMILION_CITY	7	13	Fan Club	POKEMON_FAN_CLUB Exit 2
VERMILION_MAGNET_TRAIN_SPEECH_HOUSE	2	7	VERMILION_CITY	13	13	Vermilion Train House	VERMILION_MAGNET_TRAIN_SPEECH_HOUSE Exit
VERMILION_MAGNET_TRAIN_SPEECH_HOUSE	3	7	VERMILION_CITY	13	13	Vermilion Train House	VERMILION_MAGNET_TRAIN_SPEECH_HOUSE Exit 2
VERMILION_MART	2	7	VERMILION_CITY	21	13	Vermilion Mart	VERMILION_MART Exit
VERMILION_MART	3	7	VERMILION_CITY	21	13	Vermilion Mart	VERMILION_MART Exit 2
VERMILION_DIGLETTS_CAVE_SPEECH_HOUSE	2	7	VERMILION_CITY	21	17	Vermilion Diglett House	VERMILION_DIGLETTS_CAVE_SPEECH_HOUSE Exit
VERMILION_DIGLETTS_CAVE_SPEECH_HOUSE	3	7	VERMILION_CITY	21	17	Vermilion Diglett House	VERMILION_DIGLETTS_CAVE_SPEECH_HOUSE Exit 2
VERMILION_GYM	4	17	VERMILION_CITY	10	19	Vermilion Gym	VERMILION_GYM Exit
VERMILION_GYM	5	17	VERMILION_CITY	10	19	Vermilion Gym	VERMILION_GYM Exit 2
ROUTE_6_SAFFRON_GATE	4	0	SAFFRON_CITY	16	33	Saffron/Route 6 Gate	Route 6 to Saffron Gate Exit
ROUTE_6_SAFFRON_GATE	5	0	SAFFRON_CITY	17	33	Saffron/Route 6 Gate	Route 6 to Saffron Gate Exit 2
ROUTE_6_SAFFRON_GATE	4	7	ROUTE_6	6	1	Saffron/Route 6 Gate	Saffron to Route 6 Gate Exit
ROUTE_6_SAFFRON_GATE	5	7	ROUTE_6	6	1	Saffron/Route 6 Gate	Saffron to Route 6 Gate Exit 2
ROUTE_6_UNDERGROUND_PATH_ENTRANCE	3	7	ROUTE_6	17	3	Route 6 Underground Gate	Route 6 Underground 
ROUTE_6_UNDERGROUND_PATH_ENTRANCE	4	7	ROUTE_6	17	3	Route 6 Underground Gate	Route 6 Underground  2
ROUTE_6_UNDERGROUND_PATH_ENTRANCE	4	3	UNDERGROUND_PATH	3	24	Route 6 Underground Gate	Route 6 Underground Stairs 
REDS_HOUSE_1F	2	7	PALLET_TOWN	5	5	Reds House	REDS_HOUSE_1F Exit
REDS_HOUSE_1F	3	7	PALLET_TOWN	5	5	Reds House	REDS_HOUSE_1F Exit 2
REDS_HOUSE_1F	7	0	REDS_HOUSE_2F	7	0	Reds House	Reds Room Entrance
REDS_HOUSE_2F	7	0	REDS_HOUSE_1F	7	0	Reds House 2F	Reds House Down 
BLUES_HOUSE	2	7	PALLET_TOWN	13	5	Blues House	BLUES_HOUSE Exit
BLUES_HOUSE	3	7	PALLET_TOWN	13	5	Blues House	BLUES_HOUSE Exit 2
OAKS_LAB	4	11	PALLET_TOWN	12	11	Oaks Lab	OAKS_LAB Exit
OAKS_LAB	5	11	PALLET_TOWN	12	11	Oaks Lab	OAKS_LAB Exit 2
PEWTER_NIDORAN_SPEECH_HOUSE	2	7	PEWTER_CITY	29	13	Pewter Nidoran House	PEWTER_NIDORAN_SPEECH_HOUSE Exit
PEWTER_NIDORAN_SPEECH_HOUSE	3	7	PEWTER_CITY	29	13	Pewter Nidoran House	PEWTER_NIDORAN_SPEECH_HOUSE Exit 2
PEWTER_GYM	4	13	PEWTER_CITY	16	17	Pewter Gym	PEWTER_GYM Exit
PEWTER_GYM	5	13	PEWTER_CITY	16	17	Pewter Gym	PEWTER_GYM Exit 2
PEWTER_MART	2	7	PEWTER_CITY	23	17	Pewter Mart	PEWTER_MART Exit
PEWTER_MART	3	7	PEWTER_CITY	23	17	Pewter Mart	PEWTER_MART Exit 2
PEWTER_POKECENTER_1F	3	7	PEWTER_CITY	13	25	Pewter Center	PEWTER_POKECENTER_1F Exit
PEWTER_POKECENTER_1F	4	7	PEWTER_CITY	13	25	Pewter Center	PEWTER_POKECENTER_1F Exit 2
PEWTER_POKECENTER_1F	0	7	POKECENTER_2F	0	7	Pewter Center	PEWTER_POKECENTER_1F Exit 2 2
PEWTER_POKECENTER_2F_BETA	0	7	PEWTER_POKECENTER_1F	0	7	X	X
PEWTER_SNOOZE_SPEECH_HOUSE	2	7	PEWTER_CITY	7	29	Pewter Snooze House	PEWTER_SNOOZE_SPEECH_HOUSE Exit
PEWTER_SNOOZE_SPEECH_HOUSE	3	7	PEWTER_CITY	7	29	Pewter Snooze House	PEWTER_SNOOZE_SPEECH_HOUSE Exit 2
OLIVINE_PORT	11	7	OLIVINE_PORT_PASSAGE	3	14	Olivine Port	Olivine Port Exit
OLIVINE_PORT	7	23	FAST_SHIP_1F	25	1	Olivine Port Ticket	Fast Ship from Olivine Entrance
VERMILION_PORT	9	5	VERMILION_PORT_PASSAGE	3	14	Vermilion Port	VERMILION_PORT Exit
VERMILION_PORT	7	17	FAST_SHIP_1F	25	1	Vermilion Port Ticket	Vermilion Fast Ship Entrance 
FAST_SHIP_1F	27	8	FAST_SHIP_CABINS_NNW_NNE_NE	2	0	Fast Ship	Top Far Right Ship Room Entrance
FAST_SHIP_1F	23	8	FAST_SHIP_CABINS_NNW_NNE_NE	2	12	Fast Ship	Top Right Ship Room Entrance
FAST_SHIP_1F	19	8	FAST_SHIP_CABINS_NNW_NNE_NE	2	24	Fast Ship	Top Left Ship Room Entrance
FAST_SHIP_1F	15	8	FAST_SHIP_CABINS_SW_SSW_NW	2	0	Fast Ship	Top Far Left Ship Room Entrance
FAST_SHIP_1F	15	15	FAST_SHIP_CABINS_SW_SSW_NW	2	19	Fast Ship	Bottom Far Left Ship Room Entrance
FAST_SHIP_1F	19	15	FAST_SHIP_CABINS_SW_SSW_NW	2	31	Fast Ship	Bottom Left Ship Room Entrance
FAST_SHIP_1F	23	15	FAST_SHIP_CABINS_SE_SSE_CAPTAINS_CABIN	2	7	Fast Ship	Bottom Right Ship Room Entrance
FAST_SHIP_1F	27	15	FAST_SHIP_CABINS_SE_SSE_CAPTAINS_CABIN	2	19	Fast Ship	Bottom Far Right Ship Room Entrance
FAST_SHIP_1F	3	13	FAST_SHIP_CABINS_SE_SSE_CAPTAINS_CABIN	2	33	Captains Passage	Captains Room Entrance
FAST_SHIP_1F	6	12	FAST_SHIP_B1F	5	11	Captains Passage	Captains Passage 
FAST_SHIP_1F	30	14	FAST_SHIP_B1F	31	13	Fast Ship	Fast Ship 1F Down 
FAST_SHIP_CABINS_NNW_NNE_NE	2	0	FAST_SHIP_1F	27	8	Top Far Right Ship Room	Top Far Right Ship Room Exit
FAST_SHIP_CABINS_NNW_NNE_NE	2	12	FAST_SHIP_1F	23	8	Top Right Ship Room	Top Right Ship Room Exit
FAST_SHIP_CABINS_NNW_NNE_NE	2	24	FAST_SHIP_1F	19	8	Top Left Ship Room	Top Left Ship Room Exit
FAST_SHIP_CABINS_SW_SSW_NW	2	0	FAST_SHIP_1F	15	8	Top Far Left Ship Room	Top Far Left Ship Room Exit
FAST_SHIP_CABINS_SW_SSW_NW	2	19	FAST_SHIP_1F	15	15	Bottom Far Left Ship Room	Bottom Far Left Ship Room Exit
FAST_SHIP_CABINS_SW_SSW_NW	3	19	FAST_SHIP_1F	15	15	Bottom Far Left Ship Room	Bottom Far Left Ship Room Exit 2
FAST_SHIP_CABINS_SW_SSW_NW	2	31	FAST_SHIP_1F	19	15	Bottom Left Ship Room	Bottom Left Ship Room Exit
FAST_SHIP_CABINS_SW_SSW_NW	3	31	FAST_SHIP_1F	19	15	Bottom Left Ship Room	Bottom Left Ship Room Exit 2
FAST_SHIP_CABINS_SE_SSE_CAPTAINS_CABIN	2	7	FAST_SHIP_1F	23	15	Bottom Right Ship Room	Bottom Right Ship Room Exit
FAST_SHIP_CABINS_SE_SSE_CAPTAINS_CABIN	3	7	FAST_SHIP_1F	23	15	Bottom Right Ship Room	Bottom Right Ship Room Exit 2
FAST_SHIP_CABINS_SE_SSE_CAPTAINS_CABIN	2	19	FAST_SHIP_1F	27	15	Bottom Far Right Ship Room	Bottom Far Right Ship Room Exit
FAST_SHIP_CABINS_SE_SSE_CAPTAINS_CABIN	3	19	FAST_SHIP_1F	27	15	Bottom Far Right Ship Room	Bottom Far Right Ship Room Exit 2
FAST_SHIP_CABINS_SE_SSE_CAPTAINS_CABIN	2	33	FAST_SHIP_1F	3	13	Captains Room	Captains Room Exit
FAST_SHIP_CABINS_SE_SSE_CAPTAINS_CABIN	3	33	FAST_SHIP_1F	3	13	Captains Room	Captains Room Exit 2
FAST_SHIP_B1F	5	11	FAST_SHIP_1F	6	12	Fast Ship B1F West	Fast Ship Ladder West 
FAST_SHIP_B1F	31	13	FAST_SHIP_1F	30	14	Fast Ship B1F East	Fast Ship Ladder East 
OLIVINE_PORT_PASSAGE	15	0	OLIVINE_CITY	19	27	Olivine Port House	OLIVINE_PORT_PASSAGE Exit
OLIVINE_PORT_PASSAGE	16	0	OLIVINE_CITY	20	27	Olivine Port House	OLIVINE_PORT_PASSAGE Exit 2
OLIVINE_PORT_PASSAGE	15	4	OLIVINE_PORT_PASSAGE	3	2	Olivine Port House	Olivine Port House to Corridor 
OLIVINE_PORT_PASSAGE	3	2	OLIVINE_PORT_PASSAGE	15	4	Olivine Port Corridor	Olivine Port Passage Corridor 
OLIVINE_PORT_PASSAGE	3	14	OLIVINE_PORT	11	7	Olivine Port Corridor	OLIVINE_PORT Entrance
VERMILION_PORT_PASSAGE	15	0	VERMILION_CITY	19	31	Vermilion Port House	VERMILION_PORT_PASSAGE Exit
VERMILION_PORT_PASSAGE	16	0	VERMILION_CITY	20	31	Vermilion Port House	VERMILION_PORT_PASSAGE Exit 2
VERMILION_PORT_PASSAGE	15	4	VERMILION_PORT_PASSAGE	3	2	Vermilion Port House	Vermilion Port House to Corridor 
VERMILION_PORT_PASSAGE	3	2	VERMILION_PORT_PASSAGE	15	4	Vermilion Port Passage Corridor	Vermilion Port Passage Corridor 
VERMILION_PORT_PASSAGE	3	14	VERMILION_PORT	9	5	Vermilion Port Passage Corridor	VERMILION_PORT Entrance
MOUNT_MOON_SQUARE	20	5	MOUNT_MOON	25	5	Mt. Moon Square	Mount Moon Square North Entrance
MOUNT_MOON_SQUARE	22	11	MOUNT_MOON	25	15	Mt. Moon Square	Mount Moon Sqaure South Entrance
MOUNT_MOON_SQUARE	13	7	MOUNT_MOON_GIFT_SHOP	3	7	Mt. Moon Square	MOUNT_MOON_GIFT_SHOP Entrance
MOUNT_MOON_GIFT_SHOP	3	7	MOUNT_MOON_SQUARE	13	7	Mount Moon Gift Shop	MOUNT_MOON_GIFT_SHOP Exit
MOUNT_MOON_GIFT_SHOP	4	7	MOUNT_MOON_SQUARE	13	7	Mount Moon Gift Shop	MOUNT_MOON_GIFT_SHOP Exit 2
TIN_TOWER_ROOF	9	13	TIN_TOWER_9F	7	9	Tin Tower Roof	TIN_TOWER_ROOF Exit
INDIGO_PLATEAU_POKECENTER_1F	5	13	ROUTE_23	9	5	Indigo Plateau	INDIGO_PLATEAU_POKECENTER_1F Exit
INDIGO_PLATEAU_POKECENTER_1F	6	13	ROUTE_23	10	5	Indigo Plateau	INDIGO_PLATEAU_POKECENTER_1F Exit 2
INDIGO_PLATEAU_POKECENTER_1F	0	13	POKECENTER_2F	0	7	Indigo Plateau	INDIGO_PLATEAU_POKECENTER_1F Exit 2 2
INDIGO_PLATEAU_POKECENTER_1F	14	3	WILLS_ROOM	5	17	Indigo Plateau	E4 Entrance
WILLS_ROOM	5	17	INDIGO_PLATEAU_POKECENTER_1F	14	3	Wills Room	WILLS_ROOM Exit
WILLS_ROOM	4	2	KOGAS_ROOM	4	17	Wills Room	KOGAS_ROOM Entrance
WILLS_ROOM	5	2	KOGAS_ROOM	5	17	Wills Room	KOGAS_ROOM Entrance 2
KOGAS_ROOM	4	17	WILLS_ROOM	4	2	Kogas Room	KOGAS_ROOM Exit
KOGAS_ROOM	5	17	WILLS_ROOM	5	2	Kogas Room	KOGAS_ROOM Exit 2
KOGAS_ROOM	4	2	BRUNOS_ROOM	4	17	Kogas Room	BRUNOS_ROOM Entrance
KOGAS_ROOM	5	2	BRUNOS_ROOM	5	17	Kogas Room	BRUNOS_ROOM Entrance 2
BRUNOS_ROOM	4	17	KOGAS_ROOM	4	2	Brunos Room	BRUNOS_ROOM Exit
BRUNOS_ROOM	5	17	KOGAS_ROOM	5	2	Brunos Room	BRUNOS_ROOM Exit 2
BRUNOS_ROOM	4	2	KARENS_ROOM	4	17	Brunos Room	KARENS_ROOM Entrance
BRUNOS_ROOM	5	2	KARENS_ROOM	5	17	Brunos Room	KARENS_ROOM Entrance 2
KARENS_ROOM	4	17	BRUNOS_ROOM	4	2	Karens Room	KARENS_ROOM Exit
KARENS_ROOM	5	17	BRUNOS_ROOM	5	2	Karens Room	KARENS_ROOM Exit 2
KARENS_ROOM	4	2	LANCES_ROOM	4	23	Karens Room	LANCES_ROOM Entrance
KARENS_ROOM	5	2	LANCES_ROOM	5	23	Karens Room	LANCES_ROOM Entrance 2
LANCES_ROOM	4	23	KARENS_ROOM	4	2	Lances Room	LANCES_ROOM Exit
LANCES_ROOM	5	23	KARENS_ROOM	5	2	Lances Room	LANCES_ROOM Exit 2
LANCES_ROOM	4	1	HALL_OF_FAME	4	13	Lances Room	HALL_OF_FAME Entrance
LANCES_ROOM	5	1	HALL_OF_FAME	5	13	Lances Room	HALL_OF_FAME Entrance 2
HALL_OF_FAME	4	13	LANCES_ROOM	4	1	Hall Of Fame	HALL_OF_FAME Exit
HALL_OF_FAME	5	13	LANCES_ROOM	5	1	Hall Of Fame	HALL_OF_FAME Exit 2
FUCHSIA_MART	2	7	FUCHSIA_CITY	5	13	Fuchsia Mart	FUCHSIA_MART Exit
FUCHSIA_MART	3	7	FUCHSIA_CITY	5	13	Fuchsia Mart	FUCHSIA_MART Exit 2
SAFARI_ZONE_MAIN_OFFICE	2	7	FUCHSIA_CITY	22	13	Safari Zone Office	SAFARI_ZONE_MAIN_OFFICE Exit
SAFARI_ZONE_MAIN_OFFICE	3	7	FUCHSIA_CITY	22	13	Safari Zone Office	SAFARI_ZONE_MAIN_OFFICE Exit 2
FUCHSIA_GYM	4	17	FUCHSIA_CITY	8	27	Fuchsia Gym	FUCHSIA_GYM Exit
FUCHSIA_GYM	5	17	FUCHSIA_CITY	8	27	Fuchsia Gym	FUCHSIA_GYM Exit 2
BILLS_BROTHERS_HOUSE	2	7	FUCHSIA_CITY	11	27	Fuchsia Bills Brothers House	BILLS_BROTHERS_HOUSE Exit
BILLS_BROTHERS_HOUSE	3	7	FUCHSIA_CITY	11	27	Fuchsia Bills Brothers House	BILLS_BROTHERS_HOUSE Exit 2
FUCHSIA_POKECENTER_1F	3	7	FUCHSIA_CITY	19	27	Fuchsia Center	FUCHSIA_POKECENTER_1F Exit
FUCHSIA_POKECENTER_1F	4	7	FUCHSIA_CITY	19	27	Fuchsia Center	FUCHSIA_POKECENTER_1F Exit 2
FUCHSIA_POKECENTER_1F	0	7	POKECENTER_2F	0	7	Fuchsia Center	FUCHSIA_POKECENTER_1F Exit 2 2
FUCHSIA_POKECENTER_2F_BETA	0	7	FUCHSIA_POKECENTER_1F	0	7	X	X
SAFARI_ZONE_WARDENS_HOME	2	7	FUCHSIA_CITY	27	27	Wardens House	SAFARI_ZONE_WARDENS_HOME Exit
SAFARI_ZONE_WARDENS_HOME	3	7	FUCHSIA_CITY	27	27	Wardens House	SAFARI_ZONE_WARDENS_HOME Exit 2
ROUTE_15_FUCHSIA_GATE	0	4	FUCHSIA_CITY	37	22	Fuchsia/Route 15 Gate	Route 15 to Fuschia Gate Exit
ROUTE_15_FUCHSIA_GATE	0	5	FUCHSIA_CITY	37	23	Fuchsia/Route 15 Gate	Route 15 to Fuschia Gate Exit 2
ROUTE_15_FUCHSIA_GATE	9	4	ROUTE_15	2	4	Fuchsia/Route 15 Gate	Fuschia to Route 15 Exit
ROUTE_15_FUCHSIA_GATE	9	5	ROUTE_15	2	5	Fuchsia/Route 15 Gate	Fuschia to Route 15 Exit 2
LAVENDER_POKECENTER_1F	3	7	LAVENDER_TOWN	5	5	Lavender Center	LAVENDER_POKECENTER_1F Exit
LAVENDER_POKECENTER_1F	4	7	LAVENDER_TOWN	5	5	Lavender Center	LAVENDER_POKECENTER_1F Exit 2
LAVENDER_POKECENTER_1F	0	7	POKECENTER_2F	0	7	Lavender Center	LAVENDER_POKECENTER_1F Exit 2 2
LAVENDER_POKECENTER_2F_BETA	0	7	LAVENDER_POKECENTER_1F	0	7	X	X
MR_FUJIS_HOUSE	2	7	LAVENDER_TOWN	5	9	Fujis House	MR_FUJIS_HOUSE Exit
MR_FUJIS_HOUSE	3	7	LAVENDER_TOWN	5	9	Fujis House	MR_FUJIS_HOUSE Exit 2
LAVENDER_SPEECH_HOUSE	2	7	LAVENDER_TOWN	3	13	Lavender Speech House	LAVENDER_SPEECH_HOUSE Exit
LAVENDER_SPEECH_HOUSE	3	7	LAVENDER_TOWN	3	13	Lavender Speech House	LAVENDER_SPEECH_HOUSE Exit 2
LAVENDER_NAME_RATER	2	7	LAVENDER_TOWN	7	13	Lavender Name Rater	LAVENDER_NAME_RATER Exit
LAVENDER_NAME_RATER	3	7	LAVENDER_TOWN	7	13	Lavender Name Rater	LAVENDER_NAME_RATER Exit 2
LAVENDER_MART	2	7	LAVENDER_TOWN	1	5	Lavender Mart	LAVENDER_MART Exit
LAVENDER_MART	3	7	LAVENDER_TOWN	1	5	Lavender Mart	LAVENDER_MART Exit 2
SOUL_HOUSE	4	7	LAVENDER_TOWN	13	11	Soul House	SOUL_HOUSE Exit
SOUL_HOUSE	5	7	LAVENDER_TOWN	13	11	Soul House	SOUL_HOUSE Exit 2
LAV_RADIO_TOWER_1F	2	7	LAVENDER_TOWN	14	5	Lavender Radio Tower	LAV_RADIO_TOWER_1F Exit
