Celadon Dept.Store 4F Down 	(Celadon Dept. Store)	->	Celadon Dept. Store 3F Up 	(Celadon Dept. Store)
Celadon Dept. Store 5F Down 	(Celadon Dept. Store)	->	Celadon Dept. Store 4F Up 	(Celadon Dept. Store)
Celadon Dept. Store 5F Up 	(Celadon Dept. Store)	->	CELADON_DEPT_STORE_6F Exit	(Celadon Dept. Store 6F)
CELADON_DEPT_STORE_6F Exit	(Celadon Dept. Store 6F)	->	Celadon Dept. Store 5F Up 	(Celadon Dept. Store)
Celadon Mansion Main Exit	(Celadon Mansion 1F)	->	Celadon Mansion Front  Entrance	(Celadon)
Celadon Mansion Main Exit 2	(Celadon Mansion 1F)	->	Celadon Mansion Front  Entrance	(Celadon)
Celadon Mansion Back Exit	(Celadon Mansion 1F Back)	->	Celadon Mansion Back Entrance	(Celadon)
Celadon Mansion 1F Back Up 	(Celadon Mansion 1F Back)	->	Celadon Mansion 2F Back Down 	(Celadon Mansion 2F Back)
Celadon Mansion 1F Up 	(Celadon Mansion 1F)	->	Celadon Mansion 2F Down 	(Celadon Mansion 2F)
Celadon Mansion 2F Back Down 	(Celadon Mansion 2F Back)	->	Celadon Mansion 1F Back Up 	(Celadon Mansion 1F Back)
Celadon Mansion 2F Back Up 	(Celadon Mansion 2F Back)	->	Celadon Mansion 3F Back Down 	(Celadon Mansion Back 3F)
Celadon Mansion 2F Up 	(Celadon Mansion 2F)	->	Celadon Mansion 3F Down 	(Celadon Mansion 3F)
Celadon Mansion 2F Down 	(Celadon Mansion 2F)	->	Celadon Mansion 1F Up 	(Celadon Mansion 1F)
Celadon Mansion 3F Back Up 	(Celadon Mansion Back 3F)	->	Celadon Mansion Roof Back Down 	(Celadon Mansion Roof Back)
Celadon Mansion 3F Back Down 	(Celadon Mansion Back 3F)	->	Celadon Mansion 2F Back Up 	(Celadon Mansion 2F Back)
Celadon Mansion 3F Down 	(Celadon Mansion 3F)	->	Celadon Mansion 2F Up 	(Celadon Mansion 2F)
Celadon Mansion 3F Up 	(Celadon Mansion 3F)	->	Celadon Mansion Roof Down 	(Celadon Mansion Roof)
Celadon Mansion Roof Back Down 	(Celadon Mansion Roof Back)	->	Celadon Mansion 3F Back Up 	(Celadon Mansion Back 3F)
Celadon Mansion Roof Down 	(Celadon Mansion Roof)	->	Celadon Mansion 3F Up 	(Celadon Mansion 3F)
CELADON_MANSION_ROOF_HOUSE Entrance	(Celadon Mansion Roof Back)	->	CELADON_MANSION_ROOF_HOUSE Exit	(Celadon Curse House)
CELADON_MANSION_ROOF_HOUSE Exit	(Celadon Curse House)	->	CELADON_MANSION_ROOF_HOUSE Entrance	(Celadon Mansion Roof Back)
CELADON_MANSION_ROOF_HOUSE Exit 2	(Celadon Curse House)	->	CELADON_MANSION_ROOF_HOUSE Entrance	(Celadon Mansion Roof Back)
CELADON_POKECENTER_1F Exit	(Celadon Center)	->	CELADON_POKECENTER_1F Entrance	(Celadon)
CELADON_POKECENTER_1F Exit 2	(Celadon Center)	->	CELADON_POKECENTER_1F Entrance	(Celadon)
X	(X)	->	CELADON_POKECENTER_1F Exit 2 2	(Celadon Center)
CELADON_GAME_CORNER Exit	(Celadon Game Corner)	->	CELADON_GAME_CORNER Entrance	(Celadon)
CELADON_GAME_CORNER Exit 2	(Celadon Game Corner)	->	CELADON_GAME_CORNER Entrance	(Celadon)
CELADON_GAME_CORNER_PRIZE_ROOM Exit	(Celadon Prize Corner)	->	CELADON_GAME_CORNER_PRIZE_ROOM Entrance	(Celadon)
CELADON_GAME_CORNER_PRIZE_ROOM Exit 2	(Celadon Prize Corner)	->	CELADON_GAME_CORNER_PRIZE_ROOM Entrance	(Celadon)
CELADON_GYM Exit	(Celadon Gym)	->	CELADON_GYM Entrance	(Celadon Gym Outside)
CELADON_GYM Exit 2	(Celadon Gym)	->	CELADON_GYM Entrance	(Celadon Gym Outside)
CELADON_CAFE Exit	(Celadon Caf?)	->	CELADON_CAFE Entrance	(Celadon)
CELADON_CAFE Exit 2	(Celadon Caf?)	->	CELADON_CAFE Entrance	(Celadon)
Route 16 Hidden House Exit	(Route 16 Hidden House)	->	ROUTE_16_FUCHSIA_SPEECH_HOUSE Entrance	(Celadon Cut North)
Route 16 Hidden House Exit 2	(Route 16 Hidden House)	->	ROUTE_16_FUCHSIA_SPEECH_HOUSE Entrance	(Celadon Cut North)
Celadon to Route 16 Gate Exit	(Celadon/Cycling Road Gate West)	->	Celadon to Route 16 Gate Entrance	(Celadon)
Celadon to Route 16 Gate Exit 2	(Celadon/Cycling Road Gate West)	->	Celadon to Route 16 Gate Entrance 2	(Celadon)
Route 16 to Celadon Gate Exit	(Celadon/Cycling Road Gate East)	->	Route 16 to Celadon Gate Entrance	(Cycling Road)
Route 16 to Celadon Gate Exit 2	(Celadon/Cycling Road Gate East)	->	Route 16 to Celadon Gate Entrance 2	(Cycling Road)
Route 7 to Saffron Gate Exit	(Saffron/Route 7 Gate)	->	Route 7 to Saffron Gate Entrance	(Celadon)
Route 7 to Saffron Gate Exit 2	(Saffron/Route 7 Gate)	->	Route 7 to Saffron Gate Entrance 2	(Celadon)
Saffron to Route 7 Gate Exit	(Saffron/Route 7 Gate)	->	Saffron to Route 7 Gate Entrance	(Saffron)
Saffron to Route 7 Gate Exit 2	(Saffron/Route 7 Gate)	->	Saffron to Route 7 Gate Entrance 2	(Saffron)
Route 18 to Route 17 Gate Exit	(Fuschia/Cycling Road Gate West)	->	Route 17 to Route 18 Gate Entrance	(Cycling Road)
Route 18 to Route 17 Gate Exit 2	(Fuschia/Cycling Road Gate West)	->	Route 17 to Route 18 Gate Entrance 2	(Cycling Road)
Route 17 to Route 18 Gate Exit	(Fuschia/Cycling Road Gate East)	->	Route 18 to Route 17 Gate Entrance	(Fuchsia)
Route 17 to Route 18 Gate Exit 2	(Fuschia/Cycling Road Gate East)	->	Route 18 to Route 17 Gate Entrance 2	(Fuchsia)
Shuckle House Exit	(Shuckle House)	->	Shuckle House Entrance	(Cianwood)
Shuckle House Exit 2	(Shuckle House)	->	Shuckle House Entrance	(Cianwood)
CIANWOOD_GYM Exit	(Cianwood Gym)	->	CIANWOOD_GYM Entrance	(Cianwood)
CIANWOOD_GYM Exit 2	(Cianwood Gym)	->	CIANWOOD_GYM Entrance	(Cianwood)
CIANWOOD_POKECENTER_1F Exit	(Cianwood Center)	->	CIANWOOD_POKECENTER_1F Entrance	(Cianwood)
CIANWOOD_POKECENTER_1F Exit 2	(Cianwood Center)	->	CIANWOOD_POKECENTER_1F Entrance	(Cianwood)
CIANWOOD_PHARMACY Exit	(Cianwood Pharmacy)	->	CIANWOOD_PHARMACY Entrance	(Cianwood)
CIANWOOD_PHARMACY Exit 2	(Cianwood Pharmacy)	->	CIANWOOD_PHARMACY Entrance	(Cianwood)
Cianwood Photo House Exit	(Cianwood Photo House)	->	CIANWOOD_PHOTO_STUDIO Entrance	(Cianwood)
Cianwood Photo House Exit 2	(Cianwood Photo House)	->	CIANWOOD_PHOTO_STUDIO Entrance	(Cianwood)
CIANWOOD_LUGIA_SPEECH_HOUSE Exit	(Cianwood Lugia House)	->	CIANWOOD_LUGIA_SPEECH_HOUSE Entrance	(Cianwood)
CIANWOOD_LUGIA_SPEECH_HOUSE Exit 2	(Cianwood Lugia House)	->	CIANWOOD_LUGIA_SPEECH_HOUSE Entrance	(Cianwood)
POKE_SEERS_HOUSE Exit	(Cianwood Seers House)	->	POKE_SEERS_HOUSE Entrance	(Cianwood)
POKE_SEERS_HOUSE Exit 2	(Cianwood Seers House)	->	POKE_SEERS_HOUSE Entrance	(Cianwood)
X	(X)	->	BATTLE_TOWER_1F Entrance	(Battle Tower Passage)
X	(X)	->	BATTLE_TOWER_1F Entrance 2	(Battle Tower Passage)
Battle Tower to Route 40 Gate Exit	(Battle Tower/Route 40 Gate)	->	Route 40 to Battle Tower Gate Entrance	(Olivine)
Battle Tower to Route 40 Gate Exit 2	(Battle Tower/Route 40 Gate)	->	Route 40 to Battle Tower Gate Entrance	(Olivine)
Route 40 to Battle Tower Gate Exit	(Battle Tower/Route 40 Gate)	->	Route 40 from Battle Tower Gate 	(Battle Tower Passage)
Route 40 to Battle Tower Gate Exit 2	(Battle Tower/Route 40 Gate)	->	Route 40 from Battle Tower Gate  2	(Battle Tower Passage)
Route 40 from Battle Tower Gate 	(Battle Tower Passage)	->	Route 40 to Battle Tower Gate Exit	(Battle Tower/Route 40 Gate)
Route 40 from Battle Tower Gate  2	(Battle Tower Passage)	->	Route 40 to Battle Tower Gate Exit 2	(Battle Tower/Route 40 Gate)
BATTLE_TOWER_1F Entrance	(Battle Tower Passage)	->	X	(X)
BATTLE_TOWER_1F Entrance 2	(Battle Tower Passage)	->	X	(X)
VIRIDIAN_GYM Exit	(Viridian Gym)	->	VIRIDIAN_GYM Entrance	(West Kanto)
VIRIDIAN_GYM Exit 2	(Viridian Gym)	->	VIRIDIAN_GYM Entrance	(West Kanto)
VIRIDIAN_NICKNAME_SPEECH_HOUSE Exit	(Viridian House)	->	VIRIDIAN_NICKNAME_SPEECH_HOUSE Entrance	(West Kanto)
VIRIDIAN_NICKNAME_SPEECH_HOUSE Exit 2	(Viridian House)	->	VIRIDIAN_NICKNAME_SPEECH_HOUSE Entrance	(West Kanto)
TRAINER_HOUSE_1F Exit	(Trainer House 1F)	->	TRAINER_HOUSE_1F Entrance	(West Kanto)
TRAINER_HOUSE_1F Exit 2	(Trainer House 1F)	->	TRAINER_HOUSE_1F Entrance	(West Kanto)
Trainer House Ladder Down 	(Trainer House 1F)	->	Trainer House 2F Up Exit	(Trainer House 2F)
Trainer House 2F Up Exit	(Trainer House 2F)	->	Trainer House Ladder Down 	(Trainer House 1F)
VIRIDIAN_MART Exit	(Viridian Mart)	->	VIRIDIAN_MART Entrance	(West Kanto)
VIRIDIAN_MART Exit 2	(Viridian Mart)	->	VIRIDIAN_MART Entrance	(West Kanto)
VIRIDIAN_POKECENTER_1F Exit	(Viridian Center)	->	VIRIDIAN_POKECENTER_1F Entrance	(West Kanto)
VIRIDIAN_POKECENTER_1F Exit 2	(Viridian Center)	->	VIRIDIAN_POKECENTER_1F Entrance	(West Kanto)
X	(X)	->	VIRIDIAN_POKECENTER_1F Exit 2 2	(Viridian Center)
ROUTE_2_NUGGET_HOUSE Exit	(Route 2 Nugget House)	->	ROUTE_2_NUGGET_HOUSE Entrance	(Route 2 Diglett)
ROUTE_2_NUGGET_HOUSE Exit 2	(Route 2 Nugget House)	->	ROUTE_2_NUGGET_HOUSE Entrance	(Route 2 Diglett)
Route 2 South to Route 2 North Gate Exit	(Route 2 Gate)	->	Route 2 Gate South Entrance	(Route 2 South)
Route 2 South to Route 2 North Gate Exit 2	(Route 2 Gate)	->	Route 2 Gate South Entrance 2	(Route 2 South)
Route 2 North to Route 2 South Gate Exit	(Route 2 Gate)	->	Route 2 Gate North Entrance	(Route 2 Cut)
Route 2 North to Route 2 South Gate Exit 2	(Route 2 Gate)	->	Route 2 Gate North Entrance	(Route 2 Cut)
Victory Road Gate to Route 22 	(Victory Road Gate Snorlax)	->	Route 22 to Victory Road Gate Entrance	(West Kanto)
Victory Road Gate to Route 22  2	(Victory Road Gate Snorlax)	->	Route 22 to Victory Road Gate Entrance	(West Kanto)
Victory Road Gate to Route 26 	(Victory Road Gate 8 Badges)	->	Route 26 North to Victory Road Gate Entrance	(Route 26)
Victory Road Gate to Route 26  2	(Victory Road Gate 8 Badges)	->	Route 26 North to Victory Road Gate Entrance	(Route 26)
Victory Road Entrance 	(Victory Road Gate)	->	Victory Road Gate Exit	(Victory Road Hall 1)
Victory Road Entrance  2	(Victory Road Gate)	->	Victory Road Gate Exit	(Victory Road Hall 1)
Victory Road Gate to Route 28 	(Victory Road Gate Mt Silver)	->	Route 28 East to Victory Road Gate Entrance	(Silver Outside)
Victory Road Gate to Route 28  2	(Victory Road Gate Mt Silver)	->	Route 28 East to Victory Road Gate Entrance	(Silver Outside)
ELMS_LAB Exit	(Elms Lab)	->	ELMS_LAB Entrance	(New Bark)
ELMS_LAB Exit 2	(Elms Lab)	->	ELMS_LAB Entrance	(New Bark)
PLAYERS_HOUSE_1F Exit	(Players House)	->	PLAYERS_HOUSE_1F Entrance	(New Bark)
PLAYERS_HOUSE_1F Exit 2	(Players House)	->	PLAYERS_HOUSE_1F Entrance	(New Bark)
Players House Up 	(Players Room)	->	Players House Down Exit	(Players House 2F)
Players House Down Exit	(Players House 2F)	->	Players House Up 	(Players Room)
New Bark House Exit	(New Bark House)	->	PLAYERS_NEIGHBORS_HOUSE Entrance	(New Bark)
New Bark House Exit 2	(New Bark House)	->	PLAYERS_NEIGHBORS_HOUSE Entrance	(New Bark)
ELMS_HOUSE Exit	(Elms House)	->	ELMS_HOUSE Entrance	(New Bark)
ELMS_HOUSE Exit 2	(Elms House)	->	ELMS_HOUSE Entrance	(New Bark)
ROUTE_26_HEAL_HOUSE Exit	(Route 26 Heal House)	->	ROUTE_26_HEAL_HOUSE Entrance	(Route 26)
ROUTE_26_HEAL_HOUSE Exit 2	(Route 26 Heal House)	->	ROUTE_26_HEAL_HOUSE Entrance	(Route 26)
Siblings House Exit	(Siblings House)	->	DAY_OF_WEEK_SIBLINGS_HOUSE Entrance	(Route 26)
Siblings House Exit 2	(Siblings House)	->	DAY_OF_WEEK_SIBLINGS_HOUSE Entrance	(Route 26)
ROUTE_27_SANDSTORM_HOUSE Exit	(Route 27 Sandstorm House)	->	ROUTE_27_SANDSTORM_HOUSE Entrance	(Tojho Exit)
ROUTE_27_SANDSTORM_HOUSE Exit 2	(Route 27 Sandstorm House)	->	ROUTE_27_SANDSTORM_HOUSE Entrance	(Tojho Exit)
Route 29 to Route 46 Gate Exit	(Route 29/46 Gate)	->	Route 46 to Route 29 Gate Entrance	(Blackthorn Lower)
Route 29 to Route 46 Gate Exit 2	(Route 29/46 Gate)	->	Route 46 to Route 29 Gate Entrance 2	(Blackthorn Lower)
Route 46 to Route 29 Gate Exit	(Route 29/46 Gate)	->	Route 29 to Route 46 Gate Entrance	(Cherrygrove)
Route 46 to Route 29 Gate Exit 2	(Route 29/46 Gate)	->	Route 29 to Route 46 Gate Entrance	(Cherrygrove)
FIGHTING_DOJO Exit	(Fighting Dojo)	->	FIGHTING_DOJO Entrance	(Saffron)
FIGHTING_DOJO Exit 2	(Fighting Dojo)	->	FIGHTING_DOJO Entrance	(Saffron)
Saffron Gym Exit 	(Saffron Gym South)	->	SAFFRON_GYM Entrance	(Saffron)
Saffron Gym Exit  2	(Saffron Gym South)	->	SAFFRON_GYM Entrance	(Saffron)
Saffron Gym South 	(Saffron Gym South)	->	Saffron Gym SE SE 	(Saffron Gym South East)
Saffron Gym SE NE 	(Saffron Gym South East)	->	Saffron Gym E NE 	(Saffron Gym East)
Saffron Gym E SE 	(Saffron Gym East)	->	Saffron Gym W NW 	(Saffron Gym West)
Saffron Gym W SW 	(Saffron Gym West)	->	Saffron Gym NW SE 	(Saffron Gym North West)
Saffron Gym NW NE 	(Saffron Gym North West)	->	Saffron Gym N NE 	(Saffron Gym South West)
Saffron Gym N SE 	(Saffron Gym South West)	->	Saffron Gym SW SW 	(Saffron Gym South West)
Saffron Gym SW NW 	(Saffron Gym South West)	->	Saffron Gym NE SE 	(Saffron Gym North East)
Saffron Gym NE NE 	(Saffron Gym North East)	->	Saffron Gym SE NW 	(Saffron Gym South East)
Saffron Gym SE SW 	(Saffron Gym South East)	->	Saffron Gym SW NE 	(Saffron Gym South West)
Saffron Gym SW SE 	(Saffron Gym South West)	->	Saffron Gym W SE 	(Saffron Gym West)
Saffron Gym W NE 	(Saffron Gym West)	->	Saffron Gym N SW 	(Saffron Gym North)
Saffron Gym N NW 	(Saffron Gym North)	->	Saffron Gym E SW 	(Saffron Gym East)
Saffron Gym E NW 	(Saffron Gym East)	->	Saffron Gym NE NW 	(Saffron Gym North East)
Saffron Gym NE SW 	(Saffron Gym North East)	->	Saffron Gym NW NW 	(Saffron Gym North West)
Saffron Gym NW SW 	(Saffron Gym North West)	->	Saffron Gym Sabrina 	(Saffron Gym Sabrina)
Saffron Gym SE SE 	(Saffron Gym South East)	->	Saffron Gym South 	(Saffron Gym South)
Saffron Gym E NE 	(Saffron Gym East)	->	Saffron Gym SE NE 	(Saffron Gym South East)
Saffron Gym W NW 	(Saffron Gym West)	->	Saffron Gym E SE 	(Saffron Gym East)
Saffron Gym NW SE 	(Saffron Gym North West)	->	Saffron Gym W SW 	(Saffron Gym West)
Saffron Gym N NE 	(Saffron Gym South West)	->	Saffron Gym NW NE 	(Saffron Gym North West)
Saffron Gym SW SW 	(Saffron Gym South West)	->	Saffron Gym N SE 	(Saffron Gym South West)
Saffron Gym NE SE 	(Saffron Gym North East)	->	Saffron Gym SW NW 	(Saffron Gym South West)
Saffron Gym SE NW 	(Saffron Gym South East)	->	Saffron Gym NE NE 	(Saffron Gym North East)
Saffron Gym SW NE 	(Saffron Gym South West)	->	Saffron Gym SE SW 	(Saffron Gym South East)
Saffron Gym W SE 	(Saffron Gym West)	->	Saffron Gym SW SE 	(Saffron Gym South West)
Saffron Gym N SW 	(Saffron Gym North)	->	Saffron Gym W NE 	(Saffron Gym West)
Saffron Gym E SW 	(Saffron Gym East)	->	Saffron Gym N NW 	(Saffron Gym North)
Saffron Gym NE NW 	(Saffron Gym North East)	->	Saffron Gym E NW 	(Saffron Gym East)
Saffron Gym NW NW 	(Saffron Gym North West)	->	Saffron Gym NE SW 	(Saffron Gym North East)
Saffron Gym Sabrina 	(Saffron Gym Sabrina)	->	Saffron Gym NW SW 	(Saffron Gym North West)
SAFFRON_MART Exit	(Saffron Mart)	->	SAFFRON_MART Entrance	(Saffron)
SAFFRON_MART Exit 2	(Saffron Mart)	->	SAFFRON_MART Entrance	(Saffron)
SAFFRON_POKECENTER_1F Exit	(Saffron Center)	->	SAFFRON_POKECENTER_1F Entrance	(Saffron)
SAFFRON_POKECENTER_1F Exit 2	(Saffron Center)	->	SAFFRON_POKECENTER_1F Entrance	(Saffron)
X	(X)	->	SAFFRON_POKECENTER_1F Exit 2 2	(Saffron Center)
MR_PSYCHICS_HOUSE Exit	(Mr Psychics House)	->	MR_PSYCHICS_HOUSE Entrance	(Saffron)
MR_PSYCHICS_HOUSE Exit 2	(Mr Psychics House)	->	MR_PSYCHICS_HOUSE Entrance	(Saffron)
SAFFRON_MAGNET_TRAIN_STATION Exit	(Saffron Station)	->	SAFFRON_MAGNET_TRAIN_STATION Entrance	(Saffron)
SAFFRON_MAGNET_TRAIN_STATION Exit 2	(Saffron Station)	->	SAFFRON_MAGNET_TRAIN_STATION Entrance	(Saffron)
SILPH_CO_1F Exit	(Silph Co)	->	SILPH_CO_1F Entrance	(Saffron)
SILPH_CO_1F Exit 2	(Silph Co)	->	SILPH_CO_1F Entrance	(Saffron)
COPYCATS_HOUSE_1F Exit	(Copycats House)	->	COPYCATS_HOUSE_1F Entrance	(Saffron)
COPYCATS_HOUSE_1F Exit 2	(Copycats House)	->	COPYCATS_HOUSE_1F Entrance	(Saffron)
Copycats Room Entrance	(Copycats House)	->	Copycats House 2F Down Exit	(Copycats House 2F)
Copycats House 2F Down Exit	(Copycats House 2F)	->	Copycats Room Entrance	(Copycats House)
Route 5 Underground Exit	(Route 5 Underground)	->	ROUTE_5_UNDERGROUND_PATH_ENTRANCE Entrance	(Cerulean Power)
Route 5 Underground Exit 2	(Route 5 Underground)	->	ROUTE_5_UNDERGROUND_PATH_ENTRANCE Entrance	(Cerulean Power)
Route 5 Underground Stairs 	(Route 5 Underground)	->	Underground Exit Route 5 	(NS Underground)
Saffron to Route 5 Gate Exit	(Saffron/Route 5 Gate)	->	Route 5 to Saffron Gate Entrance	(Cerulean)
Saffron to Route 5 Gate Exit 2	(Saffron/Route 5 Gate)	->	Route 5 to Saffron Gate Entrance 2	(Cerulean)
Route 5 to Saffron Gate Exit	(Saffron/Route 5 Gate)	->	Saffron to Route 5 Gate Entrance	(Saffron)
Route 5 to Saffron Gate Exit 2	(Saffron/Route 5 Gate)	->	Saffron to Route 5 Gate Entrance	(Saffron)
ROUTE_5_CLEANSE_TAG_HOUSE Exit	(Route 5 Cleanse Tag House)	->	ROUTE_5_CLEANSE_TAG_HOUSE Entrance	(Cerulean)
ROUTE_5_CLEANSE_TAG_HOUSE Exit 2	(Route 5 Cleanse Tag House)	->	ROUTE_5_CLEANSE_TAG_HOUSE Entrance	(Cerulean)
CHERRYGROVE_MART Exit	(Cherrygrove Mart)	->	CHERRYGROVE_MART Entrance	(Cherrygrove)
CHERRYGROVE_MART Exit 2	(Cherrygrove Mart)	->	CHERRYGROVE_MART Entrance	(Cherrygrove)
CHERRYGROVE_POKECENTER_1F Exit	(Cherrygrove Center)	->	CHERRYGROVE_POKECENTER_1F Entrance	(Cherrygrove)
CHERRYGROVE_POKECENTER_1F Exit 2	(Cherrygrove Center)	->	CHERRYGROVE_POKECENTER_1F Entrance	(Cherrygrove)
CHERRYGROVE_GYM_SPEECH_HOUSE Exit	(Cherrygrove Gym House)	->	Cherrygrove West House Entrance	(Cherrygrove)
CHERRYGROVE_GYM_SPEECH_HOUSE Exit 2	(Cherrygrove Gym House)	->	Cherrygrove West House Entrance	(Cherrygrove)
GUIDE_GENTS_HOUSE Exit	(Cherrygrove Guide House)	->	GUIDE_GENTS_HOUSE Entrance	(Cherrygrove)
GUIDE_GENTS_HOUSE Exit 2	(Cherrygrove Guide House)	->	GUIDE_GENTS_HOUSE Entrance	(Cherrygrove)
CHERRYGROVE_EVOLUTION_SPEECH_HOUSE Exit	(Cherrygrove Evolution House)	->	Cherrygrove East House Entrance	(Cherrygrove)
CHERRYGROVE_EVOLUTION_SPEECH_HOUSE Exit 2	(Cherrygrove Evolution House)	->	Cherrygrove East House Entrance	(Cherrygrove)
ROUTE_30_BERRY_HOUSE Exit	(Route 30 Berry House)	->	ROUTE_30_BERRY_HOUSE Entrance	(Cherrygrove)
ROUTE_30_BERRY_HOUSE Exit 2	(Route 30 Berry House)	->	ROUTE_30_BERRY_HOUSE Entrance	(Cherrygrove)
MR_POKEMONS_HOUSE Exit	(Mr Pokemon)	->	MR_POKEMONS_HOUSE Entrance	(Cherrygrove)
MR_POKEMONS_HOUSE Exit 2	(Mr Pokemon)	->	MR_POKEMONS_HOUSE Entrance	(Cherrygrove)
Route 31 to Violet Gate Exit	(Violet/Route 31 Gate)	->	Violet Exit To Route 31 Gate Entrance	(Violet)
Route 31 to Violet Gate Exit 2	(Violet/Route 31 Gate)	->	Violet Exit To Route 31 Gate Entrance 2	(Violet)
Violet to Route 31 Gate Exit	(Violet/Route 31 Gate)	->	ROUTE_31_VIOLET_GATE Entrance	(Route 31)
Violet to Route 31 Gate Exit 2	(Violet/Route 31 Gate)	->	ROUTE_31_VIOLET_GATE Entrance 2	(Route 31)
